arquivo,tipo,classe,nome,rank_cc,complexity,linha_ini,linha_fim
advanced_alchemy/repository/memory/base.py,method,MultiStore,add,A,1,136,137
advanced_alchemy/repository/memory/base.py,method,MultiStore,store,A,1,139,140
advanced_alchemy/repository/memory/base.py,method,MultiStore,identity,A,1,142,143
advanced_alchemy/repository/memory/base.py,method,MultiStore,remove_all,A,1,145,146
advanced_alchemy/repository/memory/base.py,method,SQLAlchemyInMemoryStore,add,A,1,286,289
advanced_alchemy/repository/memory/base.py,method,SQLAlchemyMultiStore,_new_instances,A,1,301,306
advanced_alchemy/routing/context.py,function,,primary_context,A,1,46,68
advanced_alchemy/routing/context.py,function,,replica_context,A,1,72,103
advanced_alchemy/routing/context.py,function,,use_bind_group,A,1,107,131
advanced_alchemy/routing/context.py,function,,reset_routing_context,A,1,134,150
advanced_alchemy/routing/context.py,function,,set_sticky_primary,A,1,153,159
advanced_alchemy/routing/selectors.py,method,EngineSelector,__init__,A,1,42,48
advanced_alchemy/routing/selectors.py,method,EngineSelector,has_engines,A,1,50,56
advanced_alchemy/routing/selectors.py,method,EngineSelector,has_replicas,A,1,58,64
advanced_alchemy/routing/selectors.py,method,EngineSelector,engines,A,1,67,73
advanced_alchemy/routing/selectors.py,method,EngineSelector,replicas,A,1,76,82
advanced_alchemy/routing/selectors.py,method,EngineSelector,next,A,1,85,94
advanced_alchemy/routing/maker.py,method,RoutingSyncSessionMaker,__call__,A,1,147,162
advanced_alchemy/routing/maker.py,method,RoutingSyncSessionMaker,primary_engine,A,1,166,172
advanced_alchemy/routing/maker.py,method,RoutingSyncSessionMaker,replica_engines,A,1,175,181
advanced_alchemy/routing/maker.py,method,RoutingAsyncSessionMaker,__call__,A,1,312,327
advanced_alchemy/routing/maker.py,method,RoutingAsyncSessionMaker,primary_engine,A,1,331,337
advanced_alchemy/routing/maker.py,method,RoutingAsyncSessionMaker,replica_engines,A,1,340,346
advanced_alchemy/routing/session.py,method,RoutingSyncSession,__init__,A,1,58,78
advanced_alchemy/routing/session.py,method,RoutingSyncSession,rollback,A,1,182,185
advanced_alchemy/routing/session.py,method,RoutingAsyncSession,primary_engine,A,1,229,235
advanced_alchemy/routing/session.py,method,RoutingAsyncSession,routing_config,A,1,238,244
advanced_alchemy/routing/session.py,method,_SyncEngineSelectorWrapper,__init__,A,1,255,261
advanced_alchemy/routing/session.py,method,_SyncEngineSelectorWrapper,has_engines,A,1,263,269
advanced_alchemy/routing/session.py,method,_SyncEngineSelectorWrapper,has_replicas,A,1,271,277
advanced_alchemy/routing/session.py,method,_SyncEngineSelectorWrapper,next,A,1,279,285
advanced_alchemy/service/_async.py,method,SQLAlchemyAsyncQueryService,__init__,A,1,52,65
advanced_alchemy/service/_async.py,method,SQLAlchemyAsyncRepositoryReadService,model_type,A,1,188,190
advanced_alchemy/service/_async.py,method,SQLAlchemyAsyncRepositoryReadService,count,A,1,192,227
advanced_alchemy/service/_async.py,method,SQLAlchemyAsyncRepositoryReadService,exists,A,1,230,262
advanced_alchemy/service/_async.py,method,SQLAlchemyAsyncRepositoryReadService,get,A,1,265,321
advanced_alchemy/service/_async.py,method,SQLAlchemyAsyncRepositoryReadService,get_one,A,1,325,368
advanced_alchemy/service/_async.py,method,SQLAlchemyAsyncRepositoryReadService,get_one_or_none,A,1,372,415
advanced_alchemy/service/_async.py,method,SQLAlchemyAsyncRepositoryReadService,to_model_on_create,A,1,419,428
advanced_alchemy/service/_async.py,method,SQLAlchemyAsyncRepositoryReadService,to_model_on_update,A,1,430,439
advanced_alchemy/service/_async.py,method,SQLAlchemyAsyncRepositoryReadService,to_model_on_delete,A,1,441,450
advanced_alchemy/service/_async.py,method,SQLAlchemyAsyncRepositoryReadService,to_model_on_upsert,A,1,452,461
advanced_alchemy/service/_async.py,method,SQLAlchemyAsyncRepositoryReadService,get_many_and_count,A,1,512,561
advanced_alchemy/service/_async.py,method,SQLAlchemyAsyncRepositoryReadService,list_and_count,A,1,565,604
advanced_alchemy/service/_async.py,method,SQLAlchemyAsyncRepositoryReadService,get_many,A,1,655,701
advanced_alchemy/service/_async.py,method,SQLAlchemyAsyncRepositoryReadService,list,A,1,705,742
advanced_alchemy/service/_async.py,method,SQLAlchemyAsyncRepositoryService,create,A,1,752,787
advanced_alchemy/service/_async.py,method,SQLAlchemyAsyncRepositoryService,delete,A,1,1260,1316
advanced_alchemy/service/_async.py,method,SQLAlchemyAsyncRepositoryService,delete_many,A,1,1320,1396
advanced_alchemy/service/_async.py,method,SQLAlchemyAsyncRepositoryService,delete_where,A,1,1400,1443
advanced_alchemy/service/_sync.py,method,SQLAlchemySyncQueryService,__init__,A,1,51,64
advanced_alchemy/service/_sync.py,method,SQLAlchemySyncRepositoryReadService,model_type,A,1,187,189
advanced_alchemy/service/_sync.py,method,SQLAlchemySyncRepositoryReadService,count,A,1,191,226
advanced_alchemy/service/_sync.py,method,SQLAlchemySyncRepositoryReadService,exists,A,1,229,261
advanced_alchemy/service/_sync.py,method,SQLAlchemySyncRepositoryReadService,get,A,1,264,320
advanced_alchemy/service/_sync.py,method,SQLAlchemySyncRepositoryReadService,get_one,A,1,324,367
advanced_alchemy/service/_sync.py,method,SQLAlchemySyncRepositoryReadService,get_one_or_none,A,1,371,414
advanced_alchemy/service/_sync.py,method,SQLAlchemySyncRepositoryReadService,to_model_on_create,A,1,418,427
advanced_alchemy/service/_sync.py,method,SQLAlchemySyncRepositoryReadService,to_model_on_update,A,1,429,438
advanced_alchemy/service/_sync.py,method,SQLAlchemySyncRepositoryReadService,to_model_on_delete,A,1,440,449
advanced_alchemy/service/_sync.py,method,SQLAlchemySyncRepositoryReadService,to_model_on_upsert,A,1,451,460
advanced_alchemy/service/_sync.py,method,SQLAlchemySyncRepositoryReadService,get_many_and_count,A,1,511,560
advanced_alchemy/service/_sync.py,method,SQLAlchemySyncRepositoryReadService,list_and_count,A,1,564,603
advanced_alchemy/service/_sync.py,method,SQLAlchemySyncRepositoryReadService,get_many,A,1,654,700
advanced_alchemy/service/_sync.py,method,SQLAlchemySyncRepositoryReadService,list,A,1,704,741
advanced_alchemy/service/_sync.py,method,SQLAlchemySyncRepositoryService,create,A,1,751,786
advanced_alchemy/service/_sync.py,method,SQLAlchemySyncRepositoryService,delete,A,1,1259,1315
advanced_alchemy/service/_sync.py,method,SQLAlchemySyncRepositoryService,delete_many,A,1,1319,1395
advanced_alchemy/service/_sync.py,method,SQLAlchemySyncRepositoryService,delete_where,A,1,1399,1442
advanced_alchemy/service/_util.py,method,ResultConverter,to_schema,A,1,111,116
advanced_alchemy/service/_util.py,method,ResultConverter,to_schema,A,1,119,124
advanced_alchemy/service/_util.py,method,ResultConverter,to_schema,A,1,127,133
advanced_alchemy/service/_util.py,method,ResultConverter,to_schema,A,1,136,142
advanced_alchemy/service/_util.py,method,ResultConverter,to_schema,A,1,145,152
advanced_alchemy/service/_util.py,method,ResultConverter,to_schema,A,1,155,162
advanced_alchemy/service/_util.py,method,ResultConverter,to_schema,A,1,165,169
advanced_alchemy/service/_util.py,method,ResultConverter,to_schema,A,1,172,177
advanced_alchemy/service/_util.py,method,ResultConverter,to_schema,A,1,180,185
advanced_alchemy/service/_util.py,method,ResultConverter,to_schema,A,1,188,195
advanced_alchemy/service/_util.py,method,ResultConverter,to_schema,A,1,198,205
advanced_alchemy/types/boolean.py,method,_OracleAwareBoolean,python_type,A,1,24,25
advanced_alchemy/types/datetime.py,method,DateTimeUTC,python_type,A,1,21,22
advanced_alchemy/types/encrypted_string.py,method,EncryptionBackend,init_engine,A,1,41,42
advanced_alchemy/types/encrypted_string.py,method,EncryptionBackend,encrypt,A,1,52,53
advanced_alchemy/types/encrypted_string.py,method,EncryptionBackend,decrypt,A,1,66,67
advanced_alchemy/types/encrypted_string.py,method,EncryptionBackend,bind_expression,A,1,79,92
advanced_alchemy/types/encrypted_string.py,method,EncryptionBackend,column_expression,A,1,94,107
advanced_alchemy/types/encrypted_string.py,method,PGCryptoBackend,bind_expression,A,1,160,169
advanced_alchemy/types/encrypted_string.py,method,PGCryptoBackend,column_expression,A,1,171,180
advanced_alchemy/types/encrypted_string.py,method,EncryptedString,python_type,A,1,332,338
advanced_alchemy/types/encrypted_string.py,method,EncryptedText,load_dialect_impl,A,1,464,473
advanced_alchemy/types/guid.py,method,GUID,python_type,A,1,36,37
advanced_alchemy/types/guid.py,method,GUID,__init__,A,1,39,40
advanced_alchemy/types/json.py,method,ORA_JSONB,python_type,A,1,30,31
advanced_alchemy/types/json.py,method,ORA_JSONB,__init__,A,1,33,36
advanced_alchemy/types/json.py,method,ORA_JSONB,coerce_compared_value,A,1,38,39
advanced_alchemy/types/mutables.py,method,MutableList,__init__,A,1,24,27
advanced_alchemy/types/mutables.py,method,MutableList,__reduce_ex__,A,1,39,40
advanced_alchemy/types/mutables.py,method,MutableList,__getstate__,A,1,44,45
advanced_alchemy/types/mutables.py,method,MutableList,__setstate__,A,1,47,49
advanced_alchemy/types/mutables.py,method,MutableList,pop,A,1,65,69
advanced_alchemy/types/mutables.py,method,MutableList,append,A,1,71,74
advanced_alchemy/types/mutables.py,method,MutableList,extend,A,1,76,79
advanced_alchemy/types/mutables.py,method,MutableList,__iadd__,A,1,82,84
advanced_alchemy/types/mutables.py,method,MutableList,insert,A,1,86,89
advanced_alchemy/types/mutables.py,method,MutableList,remove,A,1,91,94
advanced_alchemy/types/mutables.py,method,MutableList,clear,A,1,96,99
advanced_alchemy/types/mutables.py,method,MutableList,sort,A,1,101,103
advanced_alchemy/types/mutables.py,method,MutableList,reverse,A,1,105,107
advanced_alchemy/types/mutables.py,method,MutableList,_finalize_pending,A,1,109,111
advanced_alchemy/types/totp.py,method,TOTPProvider,secret,A,1,73,75
advanced_alchemy/types/totp.py,method,TOTPProvider,_totp,A,1,77,85
advanced_alchemy/types/totp.py,method,TOTPProvider,now,A,1,88,94
advanced_alchemy/types/totp.py,method,TOTPProvider,verify,A,1,96,106
advanced_alchemy/types/vector.py,function,,compile_vector_distance,A,1,139,145
advanced_alchemy/types/vector.py,function,,compile_vector_distance_pgvector,A,1,150,152
advanced_alchemy/types/vector.py,function,,compile_vector_distance_oracle,A,1,156,158
advanced_alchemy/types/vector.py,method,Vector,python_type,A,1,52,53
advanced_alchemy/types/vector.py,method,Vector,__init__,A,1,55,58
advanced_alchemy/types/vector.py,method,_VectorDistance,__init__,A,1,131,135
advanced_alchemy/types/file_object/_typing.py,method,GetCoreSchemaHandler,__call__,A,1,22,22
advanced_alchemy/types/file_object/_typing.py,method,GetCoreSchemaHandler,__getattr__,A,1,24,25
advanced_alchemy/types/file_object/_typing.py,method,CoreSchemaModulePlaceholder,__getattr__,A,1,34,40
advanced_alchemy/types/file_object/_typing.py,function,,dummy_schema_func,A,1,37,38
advanced_alchemy/types/file_object/base.py,method,StorageBackend,__init__,A,1,34,44
advanced_alchemy/types/file_object/base.py,method,StorageBackend,_to_path,A,1,47,56
advanced_alchemy/types/file_object/base.py,method,StorageBackend,get_content,A,1,59,60
advanced_alchemy/types/file_object/base.py,method,StorageBackend,get_content_async,A,1,71,72
advanced_alchemy/types/file_object/base.py,method,StorageBackend,save_object,A,1,83,92
advanced_alchemy/types/file_object/base.py,method,StorageBackend,save_object_async,A,1,106,115
advanced_alchemy/types/file_object/base.py,method,StorageBackend,delete_object,A,1,129,130
advanced_alchemy/types/file_object/base.py,method,StorageBackend,delete_object_async,A,1,137,138
advanced_alchemy/types/file_object/base.py,method,StorageBackend,sign,A,1,145,152
advanced_alchemy/types/file_object/base.py,method,StorageBackend,sign_async,A,1,164,171
advanced_alchemy/types/file_object/data_type.py,method,StoredObject,storage_key,A,1,49,51
advanced_alchemy/types/file_object/data_type.py,method,StoredObject,__init__,A,1,53,71
advanced_alchemy/types/file_object/file.py,method,_FileMetadata,size,A,1,48,49
advanced_alchemy/types/file_object/file.py,method,_FileMetadata,size,A,1,52,53
advanced_alchemy/types/file_object/file.py,method,_FileMetadata,last_modified,A,1,56,57
advanced_alchemy/types/file_object/file.py,method,_FileMetadata,last_modified,A,1,60,61
advanced_alchemy/types/file_object/file.py,method,_FileMetadata,checksum,A,1,64,65
advanced_alchemy/types/file_object/file.py,method,_FileMetadata,checksum,A,1,68,69
advanced_alchemy/types/file_object/file.py,method,_FileMetadata,etag,A,1,72,73
advanced_alchemy/types/file_object/file.py,method,_FileMetadata,etag,A,1,76,77
advanced_alchemy/types/file_object/file.py,method,_FileMetadata,version_id,A,1,80,81
advanced_alchemy/types/file_object/file.py,method,_FileMetadata,version_id,A,1,84,85
advanced_alchemy/types/file_object/file.py,method,_FileMetadata,metadata,A,1,88,89
advanced_alchemy/types/file_object/file.py,method,_FileMetadata,metadata,A,1,92,93
advanced_alchemy/types/file_object/file.py,method,FileObject,__repr__,A,1,159,161
advanced_alchemy/types/file_object/file.py,method,FileObject,__hash__,A,1,178,180
advanced_alchemy/types/file_object/file.py,method,FileObject,filename,A,1,191,192
advanced_alchemy/types/file_object/file.py,method,FileObject,has_pending_data,A,1,210,211
advanced_alchemy/types/file_object/file.py,method,FileObject,metadata,A,1,214,215
advanced_alchemy/types/file_object/file.py,method,FileObject,metadata,A,1,218,219
advanced_alchemy/types/file_object/file.py,method,FileObject,size,A,1,222,223
advanced_alchemy/types/file_object/file.py,method,FileObject,size,A,1,226,227
advanced_alchemy/types/file_object/file.py,method,FileObject,last_modified,A,1,230,231
advanced_alchemy/types/file_object/file.py,method,FileObject,last_modified,A,1,234,235
advanced_alchemy/types/file_object/file.py,method,FileObject,checksum,A,1,238,239
advanced_alchemy/types/file_object/file.py,method,FileObject,checksum,A,1,242,243
advanced_alchemy/types/file_object/file.py,method,FileObject,etag,A,1,246,247
advanced_alchemy/types/file_object/file.py,method,FileObject,etag,A,1,250,251
advanced_alchemy/types/file_object/file.py,method,FileObject,version_id,A,1,254,255
advanced_alchemy/types/file_object/file.py,method,FileObject,version_id,A,1,258,259
advanced_alchemy/types/file_object/file.py,method,FileObject,update_metadata,A,1,261,267
advanced_alchemy/types/file_object/file.py,method,FileObject,to_dict,A,1,269,289
advanced_alchemy/types/file_object/file.py,method,FileObject,get_content,A,1,292,301
advanced_alchemy/types/file_object/file.py,method,FileObject,get_content_async,A,1,303,312
advanced_alchemy/types/file_object/file.py,method,FileObject,delete_async,A,1,377,379
advanced_alchemy/types/file_object/registry.py,method,StorageRegistry,is_registered,A,1,44,53
advanced_alchemy/types/file_object/registry.py,method,StorageRegistry,register_backend,A,1,71,71
advanced_alchemy/types/file_object/registry.py,method,StorageRegistry,register_backend,A,1,73,73
advanced_alchemy/types/file_object/registry.py,method,StorageRegistry,register_backend,A,1,75,75
advanced_alchemy/types/file_object/registry.py,method,StorageRegistry,register_backend,A,1,77,77
advanced_alchemy/types/file_object/registry.py,method,StorageRegistry,register_backend,A,1,79,79
advanced_alchemy/types/file_object/registry.py,method,StorageRegistry,clear_backends,A,1,106,108
advanced_alchemy/types/file_object/registry.py,method,StorageRegistry,registered_backends,A,1,110,112
advanced_alchemy/types/file_object/session_tracker.py,method,FileObjectSessionTracker,__init__,A,1,25,46
advanced_alchemy/types/file_object/session_tracker.py,method,FileObjectSessionTracker,add_pending_save,A,1,48,52
advanced_alchemy/types/file_object/session_tracker.py,method,FileObjectSessionTracker,clear,A,1,205,209
advanced_alchemy/types/file_object/backends/fsspec.py,method,FSSpecBackend,sign_async,A,1,281,304
advanced_alchemy/types/password_hash/argon2.py,method,Argon2Hasher,hash,A,1,35,44
advanced_alchemy/types/password_hash/argon2.py,method,Argon2Hasher,compare_expression,A,1,81,88
advanced_alchemy/types/password_hash/base.py,method,HashingBackend,hash,A,1,23,24
advanced_alchemy/types/password_hash/base.py,method,HashingBackend,verify,A,1,34,35
advanced_alchemy/types/password_hash/base.py,method,HashingBackend,needs_rehash,A,1,46,47
advanced_alchemy/types/password_hash/base.py,method,HashingBackend,compare_expression,A,1,60,61
advanced_alchemy/types/password_hash/base.py,method,HashedPassword,__hash__,A,1,82,83
advanced_alchemy/types/password_hash/base.py,method,HashedPassword,__init__,A,1,85,93
advanced_alchemy/types/password_hash/base.py,method,HashedPassword,verify,A,1,95,104
advanced_alchemy/types/password_hash/base.py,method,PasswordHash,__init__,A,1,134,143
advanced_alchemy/types/password_hash/base.py,method,PasswordHash,__repr__,A,1,145,151
advanced_alchemy/types/password_hash/base.py,method,PasswordHash,python_type,A,1,154,160
advanced_alchemy/types/password_hash/base.py,method,PasswordHash,compare_value,A,1,205,225
advanced_alchemy/types/password_hash/one_time_code.py,function,,_now,A,1,28,29
advanced_alchemy/types/password_hash/one_time_code.py,method,HashedOneTimeCode,__init__,A,1,56,81
advanced_alchemy/types/password_hash/one_time_code.py,method,HashedOneTimeCode,is_used,A,1,89,91
advanced_alchemy/types/password_hash/one_time_code.py,method,HashedOneTimeCode,consume,A,1,139,141
advanced_alchemy/types/password_hash/one_time_code.py,method,HashedOneTimeCode,register_failure,A,1,143,145
advanced_alchemy/types/password_hash/one_time_code.py,method,HashedOneTimeCode,_copy,A,1,147,155
advanced_alchemy/types/password_hash/one_time_code.py,method,HashedOneTimeCode,__hash__,A,1,157,158
advanced_alchemy/types/password_hash/one_time_code.py,method,OneTimeCode,__init__,A,1,173,195
advanced_alchemy/types/password_hash/one_time_code.py,method,OneTimeCode,__repr__,A,1,197,201
advanced_alchemy/types/password_hash/one_time_code.py,method,OneTimeCode,python_type,A,1,205,207
advanced_alchemy/types/password_hash/passlib.py,method,PasslibHasher,hash,A,1,36,45
advanced_alchemy/types/password_hash/passlib.py,method,PasslibHasher,compare_expression,A,1,77,84
advanced_alchemy/types/password_hash/pwdlib.py,method,PwdlibHasher,hash,A,1,32,41
advanced_alchemy/types/password_hash/pwdlib.py,method,PwdlibHasher,compare_expression,A,1,72,79
advanced_alchemy/utils/cli_tools.py,function,,decorator,A,1,220,223
advanced_alchemy/utils/cli_tools.py,function,,_patched_get_command,A,1,145,152
advanced_alchemy/utils/cli_tools.py,function,,group,A,1,196,205
advanced_alchemy/utils/cli_tools.py,method,AliasedGroup,get_command,A,1,96,98
advanced_alchemy/utils/dataclass.py,function,,is_dataclass_instance,A,1,137,146
advanced_alchemy/utils/dependencies.py,function,,_literal_type,A,1,189,191
advanced_alchemy/utils/dependencies.py,method,ChoiceField,__init__,A,1,56,58
advanced_alchemy/utils/dependencies.py,method,DependencyCache,__init__,A,1,107,108
advanced_alchemy/utils/dependencies.py,method,DependencyCache,add_dependencies,A,1,110,117
advanced_alchemy/utils/dependencies.py,method,DependencyCache,get_dependencies,A,1,119,128
advanced_alchemy/utils/dependencies.py,method,DependencyCache,set,A,1,130,137
advanced_alchemy/utils/dependencies.py,method,DependencyCache,get,A,1,139,148
advanced_alchemy/utils/deprecation.py,function,,deprecated,A,1,69,109
advanced_alchemy/utils/deprecation.py,function,,decorator,A,1,93,107
advanced_alchemy/utils/fixtures.py,function,,_decompress_gzip,A,1,273,274
advanced_alchemy/utils/fixtures.py,function,,_parse_csv,A,1,289,291
advanced_alchemy/utils/fixtures.py,function,,_decompress_and_parse_csv,A,1,298,301
advanced_alchemy/utils/portals.py,method,PortalProvider,__init__,A,1,36,49
advanced_alchemy/utils/portals.py,method,PortalProvider,portal,A,1,52,54
advanced_alchemy/utils/portals.py,method,PortalProvider,is_ready,A,1,62,64
advanced_alchemy/utils/portals.py,method,PortalProvider,_async_caller,A,1,108,124
advanced_alchemy/utils/portals.py,method,Portal,__init__,A,1,187,188
advanced_alchemy/utils/portals.py,method,Portal,call,A,1,190,201
advanced_alchemy/utils/serialization.py,function,,convert_date_to_iso,A,1,267,281
advanced_alchemy/utils/serialization.py,function,,is_dataclass,A,1,346,348
advanced_alchemy/utils/serialization.py,function,,is_dict,A,1,371,373
advanced_alchemy/utils/serialization.py,function,,is_row_mapping,A,1,381,383
advanced_alchemy/utils/serialization.py,function,,schema_dump,A,1,539,544
advanced_alchemy/utils/serialization.py,function,,schema_dump,A,1,548,553
advanced_alchemy/utils/serialization.py,function,,schema_dump,A,1,557,562
advanced_alchemy/utils/serialization.py,function,,schema_dump,A,1,566,571
advanced_alchemy/utils/serialization.py,function,,schema_dump,A,1,575,580
advanced_alchemy/utils/serialization.py,function,,encode_json,A,1,1186,1186
advanced_alchemy/utils/serialization.py,function,,encode_json,A,1,1190,1190
advanced_alchemy/utils/serialization.py,function,,encode_json,A,1,1194,1194
advanced_alchemy/utils/serialization.py,function,,encode_json,A,1,1198,1198
advanced_alchemy/utils/serialization.py,function,,encode_json,A,1,1202,1202
advanced_alchemy/utils/serialization.py,function,,encode_json,A,1,1206,1206
advanced_alchemy/utils/serialization.py,function,,encode_json,A,1,1209,1250
advanced_alchemy/utils/serialization.py,function,,decode_json,A,1,1253,1272
advanced_alchemy/utils/serialization.py,method,JSONSerializer,encode,A,1,721,721
advanced_alchemy/utils/serialization.py,method,JSONSerializer,encode,A,1,724,724
advanced_alchemy/utils/serialization.py,method,JSONSerializer,encode,A,1,727,727
advanced_alchemy/utils/serialization.py,method,JSONSerializer,encode,A,1,729,739
advanced_alchemy/utils/serialization.py,method,JSONSerializer,decode,A,1,741,751
advanced_alchemy/utils/serialization.py,method,BaseJSONSerializer,_create_enc_hook,A,1,828,850
advanced_alchemy/utils/serialization.py,method,BaseJSONSerializer,encode,A,1,854,854
advanced_alchemy/utils/serialization.py,method,BaseJSONSerializer,encode,A,1,858,858
advanced_alchemy/utils/serialization.py,method,BaseJSONSerializer,encode,A,1,862,862
advanced_alchemy/utils/serialization.py,method,BaseJSONSerializer,encode,A,1,865,867
advanced_alchemy/utils/serialization.py,method,BaseJSONSerializer,decode,A,1,870,872
advanced_alchemy/utils/serialization.py,method,MsgspecSerializer,encode,A,1,920,920
advanced_alchemy/utils/serialization.py,method,MsgspecSerializer,encode,A,1,923,923
advanced_alchemy/utils/serialization.py,method,MsgspecSerializer,encode,A,1,926,926
advanced_alchemy/utils/serialization.py,method,OrjsonSerializer,__init__,A,1,972,979
advanced_alchemy/utils/serialization.py,method,OrjsonSerializer,encode,A,1,982,982
advanced_alchemy/utils/serialization.py,method,OrjsonSerializer,encode,A,1,985,985
advanced_alchemy/utils/serialization.py,method,OrjsonSerializer,encode,A,1,988,988
advanced_alchemy/utils/serialization.py,method,StandardLibSerializer,__init__,A,1,1042,1049
advanced_alchemy/utils/serialization.py,method,StandardLibSerializer,encode,A,1,1052,1052
advanced_alchemy/utils/serialization.py,method,StandardLibSerializer,encode,A,1,1055,1055
advanced_alchemy/utils/serialization.py,method,StandardLibSerializer,encode,A,1,1058,1058
advanced_alchemy/utils/sync_tools.py,function,,_exit_with_flag_clear,A,1,317,323
advanced_alchemy/utils/sync_tools.py,function,,run_,A,1,141,172
advanced_alchemy/utils/sync_tools.py,function,,await_,A,1,175,222
advanced_alchemy/utils/sync_tools.py,function,,async_,A,1,225,245
advanced_alchemy/utils/sync_tools.py,method,_ThreadLocalState,__init__,A,1,38,39
advanced_alchemy/utils/sync_tools.py,method,CapacityLimiter,__init__,A,1,88,95
advanced_alchemy/utils/sync_tools.py,method,CapacityLimiter,acquire,A,1,104,106
advanced_alchemy/utils/sync_tools.py,method,CapacityLimiter,release,A,1,108,110
advanced_alchemy/utils/sync_tools.py,method,CapacityLimiter,total_tokens,A,1,120,122
advanced_alchemy/utils/sync_tools.py,method,CapacityLimiter,__aenter__,A,1,124,126
advanced_alchemy/utils/sync_tools.py,method,CapacityLimiter,__aexit__,A,1,128,135
advanced_alchemy/utils/sync_tools.py,method,_ContextManagerWrapper,__init__,A,1,284,286
advanced_alchemy/utils/sync_tools.py,method,_ContextManagerWrapper,__aenter__,A,1,288,301
advanced_alchemy/utils/sync_tools.py,function,,_enter_with_flag,A,1,294,298
advanced_alchemy/_listeners.py,method,SyncFileObjectListener,after_commit,A,2,414,419
advanced_alchemy/_listeners.py,method,SyncFileObjectListener,after_rollback,A,2,422,427
advanced_alchemy/_listeners.py,method,AsyncFileObjectListener,after_commit,A,2,434,452
advanced_alchemy/_listeners.py,function,,_do_async_commit,A,2,440,447
advanced_alchemy/_listeners.py,method,AsyncFileObjectListener,after_rollback,A,2,455,472
advanced_alchemy/_listeners.py,function,,_do_async_rollback,A,2,461,467
advanced_alchemy/_listeners.py,method,FileObjectListener,after_commit,A,2,483,487
advanced_alchemy/_listeners.py,method,FileObjectListener,after_rollback,A,2,490,494
advanced_alchemy/_listeners.py,method,SyncCacheListener,after_rollback,A,2,647,652
advanced_alchemy/_listeners.py,method,AsyncCacheListener,after_rollback,A,2,672,677
advanced_alchemy/_listeners.py,method,CacheInvalidationListener,after_rollback,A,2,708,713
advanced_alchemy/_serialization.py,function,,__getattr__,A,2,43,57
advanced_alchemy/_typing.py,method,BaseModelLike,__init__,A,2,98,100
advanced_alchemy/_typing.py,method,StructLike,__init__,A,2,198,200
advanced_alchemy/_typing.py,method,AttrsLike,__init__,A,2,283,285
advanced_alchemy/base.py,function,,create_registry,A,2,386,432
advanced_alchemy/base.py,method,MetadataRegistry,__new__,A,2,451,454
advanced_alchemy/exceptions.py,function,,_get_error_message,A,2,243,247
advanced_alchemy/exceptions.py,function,,_raise_from_error,A,2,250,261
advanced_alchemy/exceptions.py,method,AdvancedAlchemyError,__repr__,A,2,115,118
advanced_alchemy/filters.py,method,StatementFilter,_get_instrumented_attr,A,2,173,186
advanced_alchemy/filters.py,method,BooleanFilter,append_to_statement,A,2,355,360
advanced_alchemy/filters.py,method,LimitOffset,append_to_statement,A,2,554,572
advanced_alchemy/filters.py,method,SearchFilter,_func,A,2,659,669
advanced_alchemy/filters.py,method,SearchFilter,normalized_field_names,A,2,672,678
advanced_alchemy/filters.py,method,SearchFilter,append_to_statement,A,2,704,721
advanced_alchemy/filters.py,method,ComparisonFilter,append_to_statement,A,2,771,792
advanced_alchemy/filters.py,method,NotInSearchFilter,_func,A,2,829,839
advanced_alchemy/filters.py,method,ExistsFilter,_get_combined_conditions,A,2,921,929
advanced_alchemy/filters.py,method,NotExistsFilter,_get_combined_conditions,A,2,1059,1061
advanced_alchemy/filters.py,method,NotExistsFilter,get_exists_clause,A,2,1063,1084
advanced_alchemy/operations.py,method,OnConflictUpsert,_build_match_condition,A,2,462,466
advanced_alchemy/typing.py,function,,__getattr__,A,2,93,108
advanced_alchemy/cli.py,function,,_drop_all,A,2,386,394
advanced_alchemy/cli.py,function,,_register_command,A,2,62,72
advanced_alchemy/cli.py,function,,get_alchemy_group,A,2,445,498
advanced_alchemy/cli.py,function,,add_migration_commands,A,2,501,741
advanced_alchemy/alembic/commands.py,method,AlembicCommandConfig,get_template_directory,A,2,139,148
advanced_alchemy/cache/manager.py,method,CacheManager,_inflight_lock_async,A,2,155,159
advanced_alchemy/cache/manager.py,method,CacheManager,region,A,2,162,174
advanced_alchemy/cache/manager.py,method,CacheManager,_singleflight_async_cleanup,A,2,214,221
advanced_alchemy/cache/manager.py,method,CacheManager,get_sync,A,2,238,249
advanced_alchemy/cache/manager.py,method,CacheManager,set_sync,A,2,251,260
advanced_alchemy/cache/manager.py,method,CacheManager,invalidate_entity_sync,A,2,378,393
advanced_alchemy/cache/manager.py,method,CacheManager,singleflight_async,A,2,853,867
advanced_alchemy/config/common.py,method,GenericSQLAlchemyConfig,__hash__,A,2,491,498
advanced_alchemy/extensions/fastapi/cli.py,function,,get_database_migration_plugin,A,2,12,30
advanced_alchemy/extensions/fastapi/extension.py,method,AdvancedAlchemy,provide_filters,A,2,157,177
advanced_alchemy/extensions/fastapi/providers.py,function,,provide_not_in_filter,A,2,663,672
advanced_alchemy/extensions/fastapi/providers.py,function,,provide_in_filter,A,2,702,711
advanced_alchemy/extensions/fastapi/providers.py,function,,provide_boolean_filter,A,2,741,750
advanced_alchemy/extensions/fastapi/providers.py,function,,provide_choices_filter,A,2,780,789
